order_id;customer_id;order_date;shipping_city;shipping_state;shipping_region;shipping_country;shipping_postal_code;shipping_date;shipping_mode;order_id;day;month;year;order_details_id;order_id;product_id;quantity;order_discount;order_profits;order_profit_ratio;order_sales;customer_id;customer_name;customer_segment;product_id;product_name;product_category;product_subcategory;product_manufacturer
CA-2017-100468;29;11/24/2017;Los Angeles;California;West;United States;90045;12.01.2017;Standard Class;CA-2017-100468;24;11;2017;3483;CA-2017-100468;912;2;0,2;3;0.1;34;29;Alyssa Tate;Home Office;912;iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4;Technology;Phones;Other
CA-2017-100510;323;05.12.2017;New York City;New York;East;United States;10024;5/17/2017;Standard Class;CA-2017-100510;12;5;2017;3485;CA-2017-100510;942;4;0,0;303;0.48;632;323;Harry Marie;Corporate;942;Jawbone JAMBOX Wireless Bluetooth Speaker;Technology;Phones;Jawbone
CA-2017-100510;323;05.12.2017;New York City;New York;East;United States;10024;5/17/2017;Standard Class;CA-2017-100510;12;5;2017;3484;CA-2017-100510;1220;3;0,0;4;0.44;10;323;Harry Marie;Corporate;1220;OIC Stacking Trays;Furniture;Furnishings;OIC
CA-2017-100587;676;12.10.2017;New York City;New York;East;United States;10024;12/14/2017;Standard Class;CA-2017-100587;10;12;2017;3486;CA-2017-100587;1826;1;0,0;3;0.48;6;676;Sara Luxemburg;Home Office;1826;Xerox 221;Office Supplies;Paper;Xerox
CA-2017-100671;165;11.01.2017;Conroe;Texas;Central;United States;77301;11.04.2017;First Class;CA-2017-100671;1;11;2017;3487;CA-2017-100671;1544;9;0,2;7;0.06;112;165;Cindy Schnelling;Corporate;1544;Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost;Office Supplies;Storage;Tenex
CA-2017-100790;386;6/26/2017;New York City;New York;East;United States;10024;07.02.2017;Standard Class;CA-2017-100790;26;6;2017;3489;CA-2017-100790;660;5;0,0;85;0.12;704;386;John Grady;Corporate;660;Fellowes Strictly Business Drawer File, Letter/Legal Size;Office Supplies;Storage;Fellowes
CA-2017-100790;386;6/26/2017;New York City;New York;East;United States;10024;07.02.2017;Standard Class;CA-2017-100790;26;6;2017;3488;CA-2017-100790;1304;5;0,0;7;0.45;15;386;John Grady;Corporate;1304;Prang Colored Pencils;Office Supplies;Art;Prang
CA-2017-100944;250;9/24/2017;Los Angeles;California;West;United States;90049;9/28/2017;Standard Class;CA-2017-100944;24;9;2017;3491;CA-2017-100944;845;5;0,2;56;0.1;563;250;Edward Hooks;Corporate;845;Hon Olson Stacker Stools;Furniture;Chairs;Hon
CA-2017-100944;250;9/24/2017;Los Angeles;California;West;United States;90049;9/28/2017;Standard Class;CA-2017-100944;24;9;2017;3490;CA-2017-100944;1590;5;0,0;143;0.47;305;250;Edward Hooks;Corporate;1590;"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box";Office Supplies;Envelopes;Tyvek
CA-2017-100965;624;07.07.2017;San Jose;California;West;United States;95123;07.11.2017;Standard Class;CA-2017-100965;7;7;2017;3492;CA-2017-100965;868;5;0,0;73;0.34;216;624;Raymond Messe;Consumer;868;"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock";Furniture;Furnishings;Howard Miller
CA-2017-100993;50;02.05.2017;San Diego;California;West;United States;92037;02.10.2017;Standard Class;CA-2017-100993;5;2;2017;3494;CA-2017-100993;138;4;0,2;-32;-0.2;160;50;Annie Zypern;Consumer;138;Anker Astro 15000mAh USB Portable Charger;Technology;Phones;Anker
CA-2017-100993;50;02.05.2017;San Diego;California;West;United States;92037;02.10.2017;Standard Class;CA-2017-100993;5;2;2017;3493;CA-2017-100993;218;3;0,0;7;0.49;15;50;Annie Zypern;Consumer;218;Avery 508;Office Supplies;Labels;Avery
CA-2017-100993;50;02.05.2017;San Diego;California;West;United States;92037;02.10.2017;Standard Class;CA-2017-100993;5;2;2017;3496;CA-2017-100993;429;4;0,2;7;0.01;558;50;Annie Zypern;Consumer;429;Chromcraft Round Conference Tables;Furniture;Tables;Chromcraft
CA-2017-100993;50;02.05.2017;San Diego;California;West;United States;92037;02.10.2017;Standard Class;CA-2017-100993;5;2;2017;3495;CA-2017-100993;646;3;0,0;50;0.27;187;50;Annie Zypern;Consumer;646;Fellowes Mobile File Cart, Black;Office Supplies;Storage;Fellowes
CA-2017-101161;74;10/13/2017;New York City;New York;East;United States;10024;10/20/2017;Standard Class;CA-2017-101161;13;10;2017;3497;CA-2017-101161;273;5;0,0;11;0.46;25;74;Bart Watters;Corporate;273;Avery White Multi-Purpose Labels;Office Supplies;Labels;Avery
CA-2017-101161;74;10/13/2017;New York City;New York;East;United States;10024;10/20/2017;Standard Class;CA-2017-101161;13;10;2017;3498;CA-2017-101161;325;5;0,0;12;0.36;35;74;Bart Watters;Corporate;325;BIC Liqua Brite Liner;Office Supplies;Art;BIC
CA-2017-101161;74;10/13/2017;New York City;New York;East;United States;10024;10/20/2017;Standard Class;CA-2017-101161;13;10;2017;3499;CA-2017-101161;465;2;0,0;18;0.48;38;74;Bart Watters;Corporate;465;Computer Printout Paper with Letter-Trim Perforations;Office Supplies;Paper;Other
CA-2017-101161;74;10/13/2017;New York City;New York;East;United States;10024;10/20/2017;Standard Class;CA-2017-101161;13;10;2017;3501;CA-2017-101161;637;3;0,0;24;0.24;100;74;Bart Watters;Corporate;637;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;Office Supplies;Storage;Fellowes
CA-2017-101161;74;10/13/2017;New York City;New York;East;United States;10024;10/20/2017;Standard Class;CA-2017-101161;13;10;2017;3500;CA-2017-101161;878;3;0,0;34;0.41;82;74;Bart Watters;Corporate;878;Howard Miller Distant Time Traveler Alarm Clock;Furniture;Furnishings;Howard Miller
CA-2017-101168;675;12/25/2017;Nashua;New Hampshire;East;United States;3060;01.01.2018;Standard Class;CA-2017-101168;25;12;2017;3502;CA-2017-101168;1052;4;0,0;7;0.31;21;675;Saphhira Shifley;Corporate;1052;Master Big Foot Doorstop, Beige;Furniture;Furnishings;Other
CA-2017-101189;359;02.04.2017;Los Angeles;California;West;United States;90049;02.09.2017;Standard Class;CA-2017-101189;4;2;2017;3503;CA-2017-101189;1375;2;0,0;4;0.04;93;359;Jennifer Braxton;Corporate;1375;Safco Commercial Shelving;Office Supplies;Storage;SAFCO
CA-2017-101329;527;4/22/2017;Rome;New York;East;United States;13440;4/29/2017;Standard Class;CA-2017-101329;22;4;2017;3505;CA-2017-101329;280;9;0,0;8;0.26;32;527;Michael Moore;Consumer;280;Barrel Sharpener;Office Supplies;Art;Other
CA-2017-101329;527;4/22/2017;Rome;New York;East;United States;13440;4/29/2017;Standard Class;CA-2017-101329;22;4;2017;3504;CA-2017-101329;1134;1;0,0;1;0.28;3;527;Michael Moore;Consumer;1134;Newell 32;Office Supplies;Art;Newell
CA-2017-101336;183;11/13/2017;New York City;New York;East;United States;10011;11/18/2017;Standard Class;CA-2017-101336;13;11;2017;3509;CA-2017-101336;356;5;0,0;39;0.28;141;183;Cyma Kinney;Corporate;356;Boston Electric Pencil Sharpener, Model 1818, Charcoal Black;Office Supplies;Art;Boston
CA-2017-101336;183;11/13/2017;New York City;New York;East;United States;10011;11/18/2017;Standard Class;CA-2017-101336;13;11;2017;3506;CA-2017-101336;589;2;0,0;7;0.28;25;183;Cyma Kinney;Corporate;589;Eldon Simplefile Box Office;Office Supplies;Storage;Eldon
CA-2017-101336;183;11/13/2017;New York City;New York;East;United States;10011;11/18/2017;Standard Class;CA-2017-101336;13;11;2017;3507;CA-2017-101336;1300;3;0,0;10;0.27;37;183;Cyma Kinney;Corporate;1300;Portable Personal File Box;Office Supplies;Storage;Other
CA-2017-101336;183;11/13/2017;New York City;New York;East;United States;10011;11/18/2017;Standard Class;CA-2017-101336;13;11;2017;3508;CA-2017-101336;1543;5;0,0;20;0.26;78;183;Cyma Kinney;Corporate;1543;Tenex File Box, Personal Filing Tote with Lid, Black;Office Supplies;Storage;Tenex
CA-2017-101343;658;7/17/2017;Los Angeles;California;West;United States;90049;7/22/2017;Standard Class;CA-2017-101343;17;7;2017;3510;CA-2017-101343;557;2;0,0;4;0.05;78;658;Ruben Ausman;Corporate;557;Eldon Base for stackable storage shelf, platinum;Office Supplies;Storage;Eldon
CA-2017-101378;639;7/14/2017;Huntsville;Alabama;South;United States;35810;7/14/2017;Same Day;CA-2017-101378;14;7;2017;3511;CA-2017-101378;883;2;0,0;7;0.25;29;639;Rob Haberlin;Consumer;883;HP Standard 104 key PS/2 Keyboard;Technology;Accessories;HP
CA-2017-101385;404;9/25/2017;San Francisco;California;West;United States;94109;10.01.2017;Standard Class;CA-2017-101385;25;9;2017;3512;CA-2017-101385;323;4;0,0;7;0.42;17;404;Julia West;Consumer;323;BIC Brite Liner Highlighters;Office Supplies;Art;BIC
CA-2017-101448;261;2/27/2017;La Crosse;Wisconsin;Central;United States;54601;03.01.2017;Second Class;CA-2017-101448;27;2;2017;3513;CA-2017-101448;674;3;0,0;28;0.5;57;261;Eric Barreto;Consumer;674;Flexible Leather- Look Classic Collection Ring Binder;Office Supplies;Binders;Other
CA-2017-101469;423;07.02.2017;Arlington;Virginia;South;United States;22204;07.08.2017;Standard Class;CA-2017-101469;2;7;2017;3514;CA-2017-101469;254;2;0,0;3;0.41;8;423;Katherine Hughes;Consumer;254;Avery Hi-Liter Pen Style Six-Color Fluorescent Set;Office Supplies;Art;Avery
CA-2017-101525;148;05.01.2017;Little Rock;Arkansas;South;United States;72209;05.04.2017;Second Class;CA-2017-101525;1;5;2017;3515;CA-2017-101525;525;2;0,0;4;0.39;11;148;Chris McAfee;Consumer;525;DIXON Ticonderoga Erasable Checking Pencils;Office Supplies;Art;Dixon
CA-2017-101525;148;05.01.2017;Little Rock;Arkansas;South;United States;72209;05.04.2017;Second Class;CA-2017-101525;1;5;2017;3517;CA-2017-101525;1707;2;0,0;54;0.49;110;148;Chris McAfee;Consumer;1707;Xerox 1914;Office Supplies;Paper;Xerox
CA-2017-101525;148;05.01.2017;Little Rock;Arkansas;South;United States;72209;05.04.2017;Second Class;CA-2017-101525;1;5;2017;3516;CA-2017-101525;1794;3;0,0;9;0.48;19;148;Chris McAfee;Consumer;1794;Xerox 1994;Office Supplies;Paper;Xerox
CA-2017-101546;307;12/18/2017;Morristown;New Jersey;East;United States;7960;12/24/2017;Standard Class;CA-2017-101546;18;12;2017;3518;CA-2017-101546;687;2;0,0;843;0.47;1794;307;Grace Kelly;Corporate;687;GBC DocuBind TL300 Electric Binding System;Office Supplies;Binders;GBC
CA-2017-101623;634;2/28/2017;New York City;New York;East;United States;10035;03.06.2017;Standard Class;CA-2017-101623;28;2;2017;3519;CA-2017-101623;1507;6;0,0;18;0.5;36;634;Rick Reed;Corporate;1507;Staples;Office Supplies;Fasteners;Other
CA-2017-101630;183;2/19/2017;Long Beach;New York;East;United States;11561;2/23/2017;Second Class;CA-2017-101630;19;2;2017;3521;CA-2017-101630;82;3;0,0;7;0.26;26;183;Cyma Kinney;Corporate;82;Acme Office Executive Series Stainless Steel Trimmers;Office Supplies;Supplies;Acme
CA-2017-101630;183;2/19/2017;Long Beach;New York;East;United States;11561;2/23/2017;Second Class;CA-2017-101630;19;2;2017;3520;CA-2017-101630;1506;3;0,0;4;0.47;9;183;Cyma Kinney;Corporate;1506;Staple-on labels;Office Supplies;Labels;Staple-on labels
CA-2017-101651;686;12/24/2017;San Jose;California;West;United States;95123;12/30/2017;Standard Class;CA-2017-101651;24;12;2017;3523;CA-2017-101651;550;7;0,0;18;0.42;44;686;Sean Christensen;Consumer;550;Eldon 200 Class Desk Accessories, Smoke;Furniture;Furnishings;Eldon
CA-2017-101651;686;12/24/2017;San Jose;California;West;United States;95123;12/30/2017;Standard Class;CA-2017-101651;24;12;2017;3522;CA-2017-101651;1501;7;0,0;19;0.47;40;686;Sean Christensen;Consumer;1501;Staple envelope;Office Supplies;Envelopes;Staple envelope
CA-2017-101672;193;10.03.2017;Lake Forest;California;West;United States;92630;10.07.2017;Standard Class;CA-2017-101672;3;10;2017;3527;CA-2017-101672;744;4;0,2;103;0.11;915;193;Daniel Byrd;Home Office;744;Global Deluxe High-Back Manager's Chair;Furniture;Chairs;Global
CA-2017-101672;193;10.03.2017;Lake Forest;California;West;United States;92630;10.07.2017;Standard Class;CA-2017-101672;3;10;2017;3524;CA-2017-101672;1463;2;0,0;3;0.48;6;193;Daniel Byrd;Home Office;1463;Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set;Office Supplies;Labels;Smead
CA-2017-101672;193;10.03.2017;Lake Forest;California;West;United States;92630;10.07.2017;Standard Class;CA-2017-101672;3;10;2017;3526;CA-2017-101672;1682;2;0,0;46;0.47;98;193;Daniel Byrd;Home Office;1682;Xerox 1891;Office Supplies;Paper;Xerox
CA-2017-101672;193;10.03.2017;Lake Forest;California;West;United States;92630;10.07.2017;Standard Class;CA-2017-101672;3;10;2017;3525;CA-2017-101672;1693;2;0,0;4;0.45;9;193;Daniel Byrd;Home Office;1693;Xerox 1900;Office Supplies;Paper;Xerox
CA-2017-101693;475;6/25/2017;Houston;Texas;Central;United States;77070;6/27/2017;Second Class;CA-2017-101693;25;6;2017;3528;CA-2017-101693;563;2;0,6;-26;-0.8;33;475;Logan Currie;Consumer;563;Eldon Executive Woodline II Cherry Finish Desk Accessories;Furniture;Furnishings;Eldon
CA-2017-101693;475;6/25/2017;Houston;Texas;Central;United States;77070;6/27/2017;Second Class;CA-2017-101693;25;6;2017;3529;CA-2017-101693;771;2;0,3;-6;-0.07;85;475;Logan Currie;Consumer;771;Global Value Mid-Back Manager's Chair, Gray;Furniture;Chairs;Global
CA-2017-101742;171;9/23/2017;New York City;New York;East;United States;10009;9/28/2017;Second Class;CA-2017-101742;23;9;2017;3530;CA-2017-101742;17;7;0,2;4;0.35;11;171;Clay Rozendal;Home Office;17;3-ring staple pack;Office Supplies;Binders;3-ring staple pack
CA-2017-101791;111;5/27/2017;Chicago;Illinois;Central;United States;60623;5/31/2017;Standard Class;CA-2017-101791;27;5;2017;3532;CA-2017-101791;19;3;0,6;-33;-1.33;25;111;Brian Stugart;Consumer;19;36X48 HARDFLOOR CHAIRMAT;Furniture;Furnishings;Other
CA-2017-101791;111;5/27/2017;Chicago;Illinois;Central;United States;60623;5/31/2017;Standard Class;CA-2017-101791;27;5;2017;3531;CA-2017-101791;677;2;0,6;-2;-0.3;6;111;Brian Stugart;Consumer;677;G.E. Halogen Desk Lamp Bulbs;Furniture;Furnishings;G. E.
CA-2017-101791;111;5/27/2017;Chicago;Illinois;Central;United States;60623;5/31/2017;Standard Class;CA-2017-101791;27;5;2017;3533;CA-2017-101791;1498;9;0,2;97;0.08;1297;111;Brian Stugart;Consumer;1498;Standard Rollaway File with Lock;Office Supplies;Storage;Standard
CA-2017-101938;231;01.07.2017;Oakland;California;West;United States;94601;01.12.2017;Standard Class;CA-2017-101938;7;1;2017;3534;CA-2017-101938;1237;1;0,0;10;0.29;35;231;Dianna Wilson;Home Office;1237;Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop;Office Supplies;Art;Panasonic
CA-2017-101966;119;7/14/2017;Houston;Texas;Central;United States;77036;7/16/2017;Second Class;CA-2017-101966;14;7;2017;3535;CA-2017-101966;342;7;0,2;52;0.13;420;119;Bryan Mills;Consumer;342;Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with;Technology;Phones;Other
CA-2017-101980;625;8/19/2017;New York City;New York;East;United States;10009;8/20/2017;First Class;CA-2017-101980;19;8;2017;3536;CA-2017-101980;412;5;0,2;9;0.36;25;625;Resi Pölking;Consumer;412;Cardinal HOLDit! Binder Insert Strips,Extra Strips;Office Supplies;Binders;Cardinal
CA-2017-101980;625;8/19/2017;New York City;New York;East;United States;10009;8/20/2017;First Class;CA-2017-101980;19;8;2017;3538;CA-2017-101980;895;2;0,2;90;0.33;277;625;Resi Pölking;Consumer;895;Ibico EB-19 Dual Function Manual Binding System;Office Supplies;Binders;Ibico
CA-2017-101980;625;8/19/2017;New York City;New York;East;United States;10009;8/20/2017;First Class;CA-2017-101980;19;8;2017;3537;CA-2017-101980;1529;6;0,2;55;0.38;147;625;Resi Pölking;Consumer;1529;Surelock Post Binders;Office Supplies;Binders;Other
CA-2017-101987;335;6/24/2017;Richmond;Indiana;Central;United States;47374;6/30/2017;Standard Class;CA-2017-101987;24;6;2017;3539;CA-2017-101987;1245;9;0,0;123;0.28;441;335;Hunter Lopez;Consumer;1245;Panasonic KX TS208W Corded phone;Technology;Phones;Panasonic
CA-2017-102092;595;12.09.2017;Springfield;Virginia;South;United States;22153;12.11.2017;First Class;CA-2017-102092;9;12;2017;3540;CA-2017-102092;909;7;0,0;159;0.15;1057;595;Paul MacIntyre;Consumer;909;"Iceberg OfficeWorks 42"" Round Tables";Furniture;Tables;Iceberg
CA-2017-102127;782;6/26/2017;New York City;New York;East;United States;10035;07.02.2017;Standard Class;CA-2017-102127;26;6;2017;3541;CA-2017-102127;125;3;0,0;9;0.43;21;782;Victoria Pisteka;Corporate;125;AmazonBasics 3-Button USB Wired Mouse;Technology;Accessories;Other
CA-2017-102127;782;6/26/2017;New York City;New York;East;United States;10035;07.02.2017;Standard Class;CA-2017-102127;26;6;2017;3542;CA-2017-102127;492;3;0,0;13;0.34;38;782;Victoria Pisteka;Corporate;492;DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7;Furniture;Furnishings;DAX
CA-2017-102127;782;6/26/2017;New York City;New York;East;United States;10035;07.02.2017;Standard Class;CA-2017-102127;26;6;2017;3543;CA-2017-102127;1262;4;0,0;10;0.07;140;782;Victoria Pisteka;Corporate;1262;Perixx PERIBOARD-512B, Ergonomic Split Keyboard;Technology;Accessories;Other
CA-2017-102134;702;3/14/2017;Green Bay;Wisconsin;Central;United States;54302;3/19/2017;Standard Class;CA-2017-102134;14;3;2017;3544;CA-2017-102134;1618;2;0,0;4;0.26;17;702;Sibella Parks;Corporate;1618;Westinghouse Clip-On Gooseneck Lamps;Furniture;Furnishings;Westinghouse
CA-2017-102162;370;09.11.2017;Newport News;Virginia;South;United States;23602;9/16/2017;Standard Class;CA-2017-102162;11;9;2017;3545;CA-2017-102162;3;1;0,0;5;0.49;11;370;Jill Fjeld;Consumer;3;#10 Self-Seal White Envelopes;Office Supplies;Envelopes;Other
CA-2017-102162;370;09.11.2017;Newport News;Virginia;South;United States;23602;9/16/2017;Standard Class;CA-2017-102162;11;9;2017;3546;CA-2017-102162;402;8;0,0;752;0.47;1600;370;Jill Fjeld;Consumer;402;Canon PC-428 Personal Copier;Technology;Copiers;Canon
CA-2017-102456;190;2/27/2017;New York City;New York;East;United States;10011;03.01.2017;First Class;CA-2017-102456;27;2;2017;3547;CA-2017-102456;467;3;0,0;50;0.29;171;190;Dan Lawera;Consumer;467;Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit;Office Supplies;Appliances;Other
CA-2017-102498;343;7/24/2017;Lafayette;Louisiana;South;United States;70506;7/25/2017;First Class;CA-2017-102498;24;7;2017;3548;CA-2017-102498;1239;5;0,0;21;0.29;73;343;James Galang;Consumer;1239;Panasonic KP-4ABK Battery-Operated Pencil Sharpener;Office Supplies;Art;Panasonic
CA-2017-102561;565;7/18/2017;Philadelphia;Pennsylvania;East;United States;19140;7/22/2017;Standard Class;CA-2017-102561;18;7;2017;3549;CA-2017-102561;1141;8;0,2;1;0.11;11;565;Neil Knudson;Home Office;1141;Newell 326;Office Supplies;Art;Newell
CA-2017-102561;565;7/18/2017;Philadelphia;Pennsylvania;East;United States;19140;7/22/2017;Standard Class;CA-2017-102561;18;7;2017;3551;CA-2017-102561;1512;10;0,2;25;0.09;284;565;Neil Knudson;Home Office;1512;Steel Personal Filing/Posting Tote;Office Supplies;Storage;Other
CA-2017-102561;565;7/18/2017;Philadelphia;Pennsylvania;East;United States;19140;7/22/2017;Standard Class;CA-2017-102561;18;7;2017;3550;CA-2017-102561;1757;4;0,2;7;0.36;18;565;Neil Knudson;Home Office;1757;Xerox 196;Office Supplies;Paper;Xerox
CA-2017-102596;653;12/27/2017;Akron;Ohio;East;United States;44312;12/30/2017;First Class;CA-2017-102596;27;12;2017;3552;CA-2017-102596;1219;6;0,2;6;0.36;17;653;Ross DeVincentis;Home Office;1219;OIC Colored Binder Clips, Assorted Sizes;Office Supplies;Fasteners;Other
CA-2017-102792;355;12/13/2017;Riverside;California;West;United States;92503;12/19/2017;Standard Class;CA-2017-102792;13;12;2017;3553;CA-2017-102792;475;3;0,0;3;0.33;10;355;Jasper Cacioppo;Consumer;475;Crayola Colored Pencils;Office Supplies;Art;Crayola
CA-2017-102813;268;07.02.2017;Huntsville;Texas;Central;United States;77340;07.03.2017;First Class;CA-2017-102813;2;7;2017;3555;CA-2017-102813;737;5;0,3;0;0.0;528;268;Erin Ashbrook;Corporate;737;Global Airflow Leather Mesh Back Chair, Black;Furniture;Chairs;Global
CA-2017-102813;268;07.02.2017;Huntsville;Texas;Central;United States;77340;07.03.2017;First Class;CA-2017-102813;2;7;2017;3554;CA-2017-102813;1804;8;0,2;15;0.35;41;268;Erin Ashbrook;Corporate;1804;Xerox 201;Office Supplies;Paper;Xerox
CA-2017-102932;698;9/19/2017;Orange;New Jersey;East;United States;7050;9/23/2017;Second Class;CA-2017-102932;19;9;2017;3557;CA-2017-102932;77;3;0,0;8;0.29;28;698;Shirley Daniels;Home Office;77;Acme Forged Steel Scissors with Black Enamel Handles;Office Supplies;Supplies;Acme
CA-2017-102932;698;9/19/2017;Orange;New Jersey;East;United States;7050;9/23/2017;Second Class;CA-2017-102932;19;9;2017;3556;CA-2017-102932;1520;6;0,0;13;0.5;25;698;Shirley Daniels;Home Office;1520;Storex DuraTech Recycled Plastic Frosted Binders;Office Supplies;Binders;Storex
CA-2017-102981;499;09.06.2017;New York City;New York;East;United States;10035;09.09.2017;Second Class;CA-2017-102981;6;9;2017;3559;CA-2017-102981;170;3;0,2;90;0.13;722;499;Mary O'Rourke;Consumer;170;Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors;Furniture;Bookcases;Atlantic
CA-2017-102981;499;09.06.2017;New York City;New York;East;United States;10035;09.09.2017;Second Class;CA-2017-102981;6;9;2017;3558;CA-2017-102981;1062;2;0,0;11;0.35;32;499;Mary O'Rourke;Consumer;1062;Maxell 4.7GB DVD+RW 3/Pack;Technology;Accessories;Maxell
CA-2017-103037;441;7/25/2017;Houston;Texas;Central;United States;77070;7/29/2017;Standard Class;CA-2017-103037;25;7;2017;3560;CA-2017-103037;202;4;0,2;6;0.36;16;441;Ken Heidel;Corporate;202;Avery 493;Office Supplies;Labels;Avery
CA-2017-103107;630;07.04.2017;Seattle;Washington;West;United States;98103;07.04.2017;Same Day;CA-2017-103107;4;7;2017;3563;CA-2017-103107;173;3;0,2;20;0.11;177;630;Rick Bensley;Home Office;173;Avaya 4621SW VoIP phone;Technology;Phones;Avaya
CA-2017-103107;630;07.04.2017;Seattle;Washington;West;United States;98103;07.04.2017;Same Day;CA-2017-103107;4;7;2017;3561;CA-2017-103107;1053;5;0,0;9;0.34;25;630;Rick Bensley;Home Office;1053;Master Caster Door Stop, Brown;Furniture;Furnishings;Master Caster
CA-2017-103107;630;07.04.2017;Seattle;Washington;West;United States;98103;07.04.2017;Same Day;CA-2017-103107;4;7;2017;3562;CA-2017-103107;1232;3;0,2;9;0.13;72;630;Rick Bensley;Home Office;1232;OtterBox Defender Series Case - Samsung Galaxy S4;Technology;Phones;OtterBox
CA-2017-103128;722;11.11.2017;Arlington Heights;Illinois;Central;United States;60004;11/15/2017;Standard Class;CA-2017-103128;11;11;2017;3564;CA-2017-103128;1148;6;0,2;1;0.09;14;722;Sung Chung;Consumer;1148;Newell 332;Office Supplies;Art;Newell
CA-2017-103163;285;06.07.2017;Bakersfield;California;West;United States;93309;06.11.2017;Standard Class;CA-2017-103163;7;6;2017;3565;CA-2017-103163;247;1;0,2;2;0.33;5;285;Frank Merwin;Home Office;247;Avery Hanging File Binders;Office Supplies;Binders;Avery
CA-2017-103163;285;06.07.2017;Bakersfield;California;West;United States;93309;06.11.2017;Standard Class;CA-2017-103163;7;6;2017;3566;CA-2017-103163;1622;1;0,0;2;0.49;5;285;Frank Merwin;Home Office;1622;While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle;Office Supplies;Paper;Other
CA-2017-103359;458;12/22/2017;New York City;New York;East;United States;10035;12/26/2017;Standard Class;CA-2017-103359;22;12;2017;3567;CA-2017-103359;699;2;0,2;9;0.35;26;458;Lena Creighton;Consumer;699;"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""";Office Supplies;Binders;GBC
CA-2017-103464;587;11/18/2017;San Diego;California;West;United States;92105;11/22/2017;Standard Class;CA-2017-103464;18;11;2017;3568;CA-2017-103464;1616;5;0,0;95;0.16;595;587;Patrick Gardner;Consumer;1616;WD My Passport Ultra 2TB Portable External Hard Drive;Technology;Accessories;WD My Passport
CA-2017-103709;472;09.08.2017;Visalia;California;West;United States;93277;9/15/2017;Standard Class;CA-2017-103709;8;9;2017;3569;CA-2017-103709;540;2;0,0;4;0.25;15;472;Liz Preis;Consumer;540;"Eberhard Faber 3 1/2"" Golf Pencils";Office Supplies;Art;Other
CA-2017-103709;472;09.08.2017;Visalia;California;West;United States;93277;9/15/2017;Standard Class;CA-2017-103709;8;9;2017;3571;CA-2017-103709;1098;2;0,0;65;0.25;262;472;Liz Preis;Consumer;1098;Mini 13-1/2 Capacity Data Binder Rack, Pearl;Office Supplies;Storage;Other
CA-2017-103709;472;09.08.2017;Visalia;California;West;United States;93277;9/15/2017;Standard Class;CA-2017-103709;8;9;2017;3570;CA-2017-103709;1693;8;0,0;15;0.45;34;472;Liz Preis;Consumer;1693;Xerox 1900;Office Supplies;Paper;Xerox
CA-2017-103730;714;06.12.2017;Wilmington;Delaware;East;United States;19805;6/15/2017;First Class;CA-2017-103730;12;6;2017;3573;CA-2017-103730;150;3;0,0;18;0.39;47;714;Steven Cartwright;Consumer;150;Artistic Insta-Plaque;Furniture;Furnishings;Other
CA-2017-103730;714;06.12.2017;Wilmington;Delaware;East;United States;19805;6/15/2017;First Class;CA-2017-103730;12;6;2017;3576;CA-2017-103730;462;6;0,0;63;0.28;227;714;Steven Cartwright;Consumer;462;Companion Letter/Legal File, Black;Office Supplies;Storage;Other
CA-2017-103730;714;06.12.2017;Wilmington;Delaware;East;United States;19805;6/15/2017;First Class;CA-2017-103730;12;6;2017;3572;CA-2017-103730;535;4;0,0;14;0.45;31;714;Steven Cartwright;Consumer;535;DXL Angle-View Binders with Locking Rings by Samsill;Office Supplies;Binders;DXL
CA-2017-103730;714;06.12.2017;Wilmington;Delaware;East;United States;19805;6/15/2017;First Class;CA-2017-103730;12;6;2017;3575;CA-2017-103730;774;9;0,0;52;0.45;115;714;Steven Cartwright;Consumer;774;Globe Weis Peel & Seel First Class Envelopes;Office Supplies;Envelopes;Global
CA-2017-103730;714;06.12.2017;Wilmington;Delaware;East;United States;19805;6/15/2017;First Class;CA-2017-103730;12;6;2017;3574;CA-2017-103730;970;7;0,0;20;0.29;68;714;Steven Cartwright;Consumer;970;KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7;Technology;Phones;Other
CA-2017-103891;445;07.12.2017;Los Angeles;California;West;United States;90008;7/19/2017;Standard Class;CA-2017-103891;12;7;2017;3577;CA-2017-103891;444;6;0,2;7;0.07;96;445;Kristen Hastings;Corporate;444;Cisco SPA525G2 IP Phone - Wireless;Technology;Phones;Cisco
